day_order,day,tray_no,tray,row,column,cell_number,green_pixels,cell_pixels,green_cover_pct,emerged_proxy,microbe_status,stress_type,assigned_environment,treatment_group,design_group,actual_environment,watering_regime
1,Day 1,1,Tray 1,1,1,1,0,8464,0.0,0,No Microbe,Ideal,Inside,No Microbe | Ideal,No Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,8,Tray 8,1,9,9,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,1,10,10,2,8464,0.023629489603024575,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,2,1,11,4,8464,0.04725897920604915,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,2,2,12,2,8464,0.023629489603024575,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,2,3,13,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,2,4,14,2,8464,0.023629489603024575,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,2,5,15,4,8464,0.04725897920604915,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,2,6,16,6,8464,0.07088846880907372,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,2,7,17,13,8464,0.15359168241965973,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,2,8,18,1,8464,0.011814744801512287,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,2,9,19,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,2,10,20,1,8464,0.011814744801512287,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,3,1,21,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,3,2,22,5,8464,0.05907372400756144,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,3,3,23,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,3,4,24,1,8464,0.011814744801512287,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,3,5,25,1,8464,0.011814744801512287,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,3,6,26,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,3,7,27,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,3,8,28,1,8464,0.011814744801512287,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,3,9,29,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,3,10,30,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,4,1,31,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,4,2,32,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,4,3,33,1,8464,0.011814744801512287,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,4,4,34,15,8464,0.1772211720226843,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,4,5,35,2,8464,0.023629489603024575,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,4,6,36,2,8464,0.023629489603024575,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,4,7,37,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,4,8,38,3,8464,0.03544423440453686,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,4,9,39,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,4,10,40,1,8464,0.011814744801512287,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,5,1,41,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,5,2,42,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,5,3,43,2,8464,0.023629489603024575,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,5,4,44,31,8464,0.3662570888468809,1,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,5,5,45,3,8464,0.03544423440453686,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,5,6,46,3,8464,0.03544423440453686,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,5,7,47,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,5,8,48,1,8464,0.011814744801512287,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,5,9,49,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,5,10,50,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,6,1,51,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,6,2,52,8,8464,0.0945179584120983,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,6,3,53,1,8464,0.011814744801512287,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,6,4,54,6,8464,0.07088846880907372,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,6,5,55,1,8464,0.011814744801512287,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,6,6,56,7,8464,0.08270321361058601,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,6,7,57,6,8464,0.07088846880907372,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,6,8,58,1,8464,0.011814744801512287,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,6,9,59,1,8464,0.011814744801512287,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,6,10,60,5,8464,0.05907372400756144,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,7,1,61,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,7,2,62,4,8464,0.04725897920604915,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,7,3,63,11,8464,0.12996219281663515,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,7,4,64,11,8464,0.12996219281663515,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,7,5,65,6,8464,0.07088846880907372,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,7,6,66,3,8464,0.03544423440453686,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,7,7,67,10,8464,0.11814744801512288,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,7,8,68,1,8464,0.011814744801512287,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,7,9,69,0,8464,0.0,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,8,Tray 8,7,10,70,7,8464,0.08270321361058601,0,Microbe,Heat,Alternating,Microbe | Heat,Microbe | Heat | Alternating,Inside,Always watered
1,Day 1,9,Tray 9,1,1,1,1,8464,0.011814744801512287,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,1,2,2,0,8464,0.0,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,1,3,3,0,8464,0.0,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,1,4,4,2,8464,0.023629489603024575,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,1,5,5,1,8464,0.011814744801512287,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,1,6,6,1,8464,0.011814744801512287,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,1,7,7,0,8464,0.0,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,1,8,8,0,8464,0.0,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,1,9,9,0,8464,0.0,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,1,10,10,3,8464,0.03544423440453686,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,2,1,11,0,8464,0.0,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,2,2,12,0,8464,0.0,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,2,3,13,2,8464,0.023629489603024575,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,2,4,14,1,8464,0.011814744801512287,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,2,5,15,4,8464,0.04725897920604915,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,2,6,16,1,8464,0.011814744801512287,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,2,7,17,4,8464,0.04725897920604915,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,2,8,18,2,8464,0.023629489603024575,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,2,9,19,0,8464,0.0,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,2,10,20,0,8464,0.0,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,3,1,21,0,8464,0.0,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,3,2,22,0,8464,0.0,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,3,3,23,0,8464,0.0,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,3,4,24,0,8464,0.0,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,3,5,25,0,8464,0.0,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,3,6,26,6,8464,0.07088846880907372,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,3,7,27,11,8464,0.12996219281663515,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,3,8,28,21,8464,0.24810964083175804,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,3,9,29,3,8464,0.03544423440453686,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,3,10,30,1,8464,0.011814744801512287,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,4,1,31,0,8464,0.0,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,4,2,32,19,8464,0.22448015122873347,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,4,3,33,3,8464,0.03544423440453686,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,4,4,34,1,8464,0.011814744801512287,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,4,5,35,1,8464,0.011814744801512287,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,4,6,36,0,8464,0.0,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,4,7,37,0,8464,0.0,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,4,8,38,0,8464,0.0,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,4,9,39,6,8464,0.07088846880907372,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,4,10,40,0,8464,0.0,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,5,1,41,0,8464,0.0,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,5,2,42,0,8464,0.0,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,5,3,43,0,8464,0.0,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,5,4,44,0,8464,0.0,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,5,5,45,2,8464,0.023629489603024575,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,5,6,46,28,8464,0.33081285444234404,1,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,5,7,47,0,8464,0.0,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,5,8,48,25,8464,0.2953686200378072,1,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,5,9,49,4,8464,0.04725897920604915,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,5,10,50,4,8464,0.04725897920604915,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,6,1,51,5,8464,0.05907372400756144,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,6,2,52,1,8464,0.011814744801512287,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,6,3,53,6,8464,0.07088846880907372,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,6,4,54,4,8464,0.04725897920604915,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,6,5,55,2,8464,0.023629489603024575,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,6,6,56,2,8464,0.023629489603024575,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,6,7,57,4,8464,0.04725897920604915,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,6,8,58,14,8464,0.16540642722117202,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,6,9,59,3,8464,0.03544423440453686,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,6,10,60,0,8464,0.0,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,7,1,61,2,8464,0.023629489603024575,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,7,2,62,3,8464,0.03544423440453686,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,7,3,63,8,8464,0.0945179584120983,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,7,4,64,15,8464,0.1772211720226843,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,7,5,65,4,8464,0.04725897920604915,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,7,6,66,2,8464,0.023629489603024575,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,7,7,67,1,8464,0.011814744801512287,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,7,8,68,0,8464,0.0,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,7,9,69,0,8464,0.0,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,9,Tray 9,7,10,70,0,8464,0.0,0,Microbe,Ideal,Inside,Microbe | Ideal,Microbe | Ideal | Inside,Inside,Always watered
1,Day 1,10,Tray 10,1,1,1,1,8464,0.011814744801512287,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,1,2,2,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,1,3,3,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,1,4,4,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,1,5,5,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,1,6,6,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,1,7,7,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,1,8,8,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,1,9,9,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,1,10,10,2,8464,0.023629489603024575,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,2,1,11,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,2,2,12,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,2,3,13,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,2,4,14,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,2,5,15,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,2,6,16,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,2,7,17,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,2,8,18,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,2,9,19,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,2,10,20,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,3,1,21,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,3,2,22,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,3,3,23,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,3,4,24,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,3,5,25,8,8464,0.0945179584120983,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,3,6,26,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,3,7,27,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,3,8,28,1,8464,0.011814744801512287,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,3,9,29,1,8464,0.011814744801512287,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,3,10,30,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,4,1,31,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,4,2,32,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,4,3,33,2,8464,0.023629489603024575,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,4,4,34,0,8464,0.0,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,4,5,35,7,8464,0.08270321361058601,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
1,Day 1,10,Tray 10,4,6,36,2,8464,0.023629489603024575,0,Microbe,Moisture,Outside,Microbe | Moisture,Microbe | Moisture | Outside,Outside,Moisture treatment
